"sNR","mode","MHz","rxTime","senderDXCC","flowStartSeconds","senderCallsign","senderLocator","receiverCallsign","receiverLocator","receiverAntennaInformation","senderDXCCADIF","submode"
-22,"FT8","7.075205","2025-09-25 22:53:45","Argentina",1758840825,"LU7DZ","GF05te36","K1VL","FN33om","82m (270ft) center fed doublet at 20m (65ft)",100,
-20,"FT8","7.075203","2025-09-25 22:53:45","Argentina",1758840825,"LU7DZ","GF05te36","ZD7GB","IH74da","No antenna information",100,
-18,"FT8","7.075164","2025-09-25 22:53:45","Argentina",1758840825,"LU7DZ","GF05te36","W1NT-6","FN42LU",,100,
-11,"FT8","7.075203","2025-09-25 22:53:45","Argentina",1758840825,"LU7DZ","GF05te36","VE2EBM","FN36lb","EFHW 64'",100,
-16,"FT8","7.075207","2025-09-25 22:53:45","Argentina",1758840825,"LU7DZ","GF05te36","PP5ZX","GG43no","R-8 vertical",100,
-4,"FT8","7.076206","2025-09-25 22:53:56","Argentina",1758840836,"LU7DZ","GF05te36","L59DZV","GF05PL",,100,
-22,"FT8","7.075205","2025-09-25 22:53:57","Argentina",1758840837,"LU7DZ","GF05te36","K1OR","FN42ir25","7/7 @ 41'/65'",100,
-19,"FT8","7.075198","2025-09-25 22:53:57","Argentina",1758840837,"LU7DZ","GF05te36","N3UL","FN21WB",,100,
-11,"FT8","7.075118","2025-09-25 22:53:57","Argentina",1758840837,"LU7DZ","GF05te36","LU5DSM","GF05pk49",,100,
-7,"FT8","7.075214","2025-09-25 22:53:57","Argentina",1758840837,"LU7DZ","GF05te36","LW6DLS","GF05qf46",,100,
-13,"FT8","7.075206","2025-09-25 22:53:57","Argentina",1758840837,"LU7DZ","GF05te36","PY5QW","GG54fo11ki",,100,
-2,"FT8","7.075212","2025-09-25 22:53:58","Argentina",1758840838,"LU7DZ","GF05te36","LU4JRD","FF98sg",,100,
-20,"FT8","7.075204","2025-09-25 22:53:59","Argentina",1758840839,"LU7DZ","GF05te36","AK1P","FN42lw43",,100,
-25,"FT8","7.075204","2025-09-25 22:53:59","Argentina",1758840839,"LU7DZ","GF05te36","NB2P","EL96DF",,100,
-22,"FT8","7.075209","2025-09-25 22:54:15","Argentina",1758840855,"LU7DZ","GF05te36","LU0970133","GF05tj","End Fed ",100,
-24,"FT8","7.075205","2025-09-25 22:54:29","Argentina",1758840869,"LU7DZ","GF05te36","K3MM","FM19jh",,100,
,"FT8","7.075206","2025-09-25 22:54:45","Argentina",1758840885,"LU7DZ","GF05te36","KC2G","FN21wa","1m LZ1AQ loop",100,
-18,"FT8","7.075206","2025-09-25 22:54:45","Argentina",1758840885,"LU7DZ","GF05te36","N2YCH-1","FN31jg","No antenna information",100,
-20,"FT8","7.075223","2025-09-25 22:54:45","Argentina",1758840885,"LU7DZ","GF05te36","VE3EID","FN05GK","160M inv-V at 90' apex, 1300' ASL",100,
-15,"FT8","7.075206","2025-09-25 22:54:45","Argentina",1758840885,"LU7DZ","GF05te36","SWL/FN11OD","FN11od","MFJ-1024 Active Antenna",100,
-19,"FT8","7.075203","2025-09-25 22:54:45","Argentina",1758840885,"LU7DZ","GF05te36","KD3ALD","FN21ni","No antenna information",100,
-20,"FT8","7.075230","2025-09-25 22:54:45","Argentina",1758840885,"LU7DZ","GF05te36","KM3T","FN42et","ZS6BKW dipole @ 20m high",100,
-21,"FT8","7.075203","2025-09-25 22:54:46","Argentina",1758840886,"LU7DZ","GF05te36","KE2FDW","FN21tg","No antenna information",100,
-20,"FT8","7.075169","2025-09-25 22:54:56","Argentina",1758840896,"LU7DZ","GF05te36","LU1WCU","FE47FX",,100,
-12,"FT8","7.075203","2025-09-25 22:55:15","Argentina",1758840915,"LU7DZ","GF05te36","W2NAF-3","FN21ei","No antenna information",100,
-13,"FT8","7.075206","2025-09-25 22:55:15","Argentina",1758840915,"LU7DZ","GF05te36","PT2FHC","GH64cg","T2FD",100,
6,"FT8","7.075226","2025-09-25 22:55:26","Argentina",1758840926,"LU7DZ","GF05te36","LU8HGI","FF87sb59",,100,
-18,"FT8","7.075212","2025-09-25 22:55:27","Argentina",1758840927,"LU7DZ","GF05te36","VO2AC","FO93UH",,100,
-17,"FT8","7.075206","2025-09-25 22:55:29","Argentina",1758840929,"LU7DZ","GF05te36","LU7MFB","FF57nc","Dipole",100,
-20,"FT8","7.075203","2025-09-25 22:55:45","Argentina",1758840945,"LU7DZ","GF05te36","WZ7I","FN20kk83","multiband beam up 20 meters",100,
-17,"FT8","7.075205","2025-09-25 22:56:00","Argentina",1758840960,"LU7DZ","GF05te36","K3GMQ","FN20lh","130ft end-fed",100,
-12,"FT8","7.075207","2025-09-25 22:56:27","Argentina",1758840987,"LU7DZ","GF05te36","ZS1IS","KF15AT","27 foot ZeroFive vertical",100,
-3,"FT8","7.075209","2025-09-25 22:56:28","Argentina",1758840988,"LU7DZ","GF05te36","LW2DAF","GF05rk","YAGI LFA 5 elem 100w",100,
-19,"FT8","14.074590","2025-09-25 22:57:14","Argentina",1758841034,"LU7DZ","GF11FX","PP5ZP","GG53lc08","Log Periodica- LS86",100,
-17,"FT8","7.075224","2025-09-25 22:58:28","Argentina",1758841108,"LU7DZ","GF05te36","LU6DRN","GF14fv44tt",,100,
1,"FT8","7.075206","2025-09-25 22:58:28","Argentina",1758841108,"LU7DZ","GF05te36","CX5CDV","GF15vc",,100,
-16,"FT8","7.075206","2025-09-25 23:01:01","Argentina",1758841261,"LU7DZ","GF05te36","LU3HO/M","FF54FM","long wire",100,
-11,"FT8","7.075115","2025-09-25 23:01:13","Argentina",1758841273,"LU7DZ","GF05te36","LW4DCI","GF05qi",,100,
-2,"FT8","7.075207","2025-09-25 23:01:13","Argentina",1758841273,"LU7DZ","GF05te36","CX3VB","GF27wp","Direcctional Dipole",100,
-6,"FT8","7.075143","2025-09-25 23:01:14","Argentina",1758841274,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
-14,"FT8","7.075204","2025-09-25 23:01:15","Argentina",1758841275,"LU7DZ","GF05te36","OA6AFV","FH43fo51eq","Dipolo Rotativa con carga lineales ",100,
-8,"FT8","7.075205","2025-09-25 23:01:30","Argentina",1758841290,"LU7DZ","GF05te36","W1BW","FN54nh",,100,
-16,"FT8","7.075206","2025-09-25 23:01:43","Argentina",1758841303,"LU7DZ","GF05te36","PY2RX","GG65ou",,100,
-13,"FT8","7.075200","2025-09-25 23:02:12","Argentina",1758841332,"LU7DZ","GF05te36","LU3XCC","FD58ji27","4mh CL-Vertical",100,
-17,"FT8","7.075253","2025-09-25 23:03:00","Argentina",1758841380,"LU7DZ","GF05te36","W1SZ","FN42lu66","Trapped Dipole",100,
-18,"FT8","7.075237","2025-09-25 23:04:44","Argentina",1758841484,"LU7DZ","GF05te36","VA2WA","FN36qa",,100,
-13,"FT8","7.075216","2025-09-25 23:05:00","Argentina",1758841500,"LU7DZ","GF05te36","PY2TB","GG76eo",10,100,
-20,"FT8","7.075231","2025-09-25 23:08:15","Argentina",1758841695,"LU7DZ","GF05te36","K1RA","FM18cr","EFHW",100,
-9,"FT8","7.075216","2025-09-25 23:08:27","Argentina",1758841707,"LU7DZ","GF05te36","V51PJ","JG82IE","Dipole",100,
-17,"FT8","7.075206","2025-09-25 23:08:29","Argentina",1758841709,"LU7DZ","GF05te36","WP4G","FK68vi70fl","DIPOLE HALF WAVE",100,
-6,"FT8","7.075220","2025-09-25 23:08:29","Argentina",1758841709,"LU7DZ","GF05te36","LW9DDW","GF05sg",,100,
-1,"FT8","7.075202","2025-09-25 23:08:29","Argentina",1758841709,"LU7DZ","GF05te36","LU8HH","FF87fx20br","3E",100,
-16,"FT8","7.075205","2025-09-25 23:09:00","Argentina",1758841740,"LU7DZ","GF05te36","WB1FLD","EL86TX","24' ZeroFive Flagpole",100,
,"FT8","7.075206","2025-09-25 23:09:15","Argentina",1758841755,"LU7DZ","GF05te36","DP0GVN","IB59ui60","Horizontal Triangle 250m asl",100,
-22,"FT8","7.075205","2025-09-25 23:09:15","Argentina",1758841755,"LU7DZ","GF05te36","K1RA-PI","FM18cr","EFHW",100,
-20,"FT8","7.075304","2025-09-25 23:09:15","Argentina",1758841755,"LU7DZ","GF05te36","W2NNN","FN20rq","Vertical",100,
-20,"FT8","7.075205","2025-09-25 23:09:26","Argentina",1758841766,"LU7DZ","GF05te36","VO1OP","GN37jl37",,100,
-6,"FT8","7.075206","2025-09-25 23:10:29","Argentina",1758841829,"LU7DZ","GF05te36","LU9EOB","GF05VG","G5RV",100,
-12,"FT8","7.075244","2025-09-25 23:11:29","Argentina",1758841889,"LU7DZ","GF05te36","LW2DCJ","GF05pk","FT450D, PWR 20 W, DIPOLO, VERT MULTIB, SAN MIGUEL BS AS",100,
1,"FT8","7.075189","2025-09-25 23:11:57","Argentina",1758841917,"LU7DZ","GF05te36","LU3HBA","FF87PC","Dipole",100,
-19,"FT8","7.075204","2025-09-25 23:12:27","Argentina",1758841947,"LU7DZ","GF05te36","WA2OTC","FM19DP","Butternut HF9V Vertical",100,
-21,"FT8","7.075203","2025-09-25 23:12:45","Argentina",1758841965,"LU7DZ","GF05te36","KD2OM","FN12gx","No antenna information",100,
-12,"FT8","7.075203","2025-09-25 23:12:45","Argentina",1758841965,"LU7DZ","GF05te36","UACNJ","FN20mv","No antenna information",100,
,"FT8","7.075203","2025-09-25 23:12:45","Argentina",1758841965,"LU7DZ","GF05te36","N3AGE-2","FN30hw","No antenna information",100,
,"FT8","7.075203","2025-09-25 23:12:45","Argentina",1758841965,"LU7DZ","GF05te36","N3AGE-4","FN30hw","N6GN SAS Medium Z",100,
-16,"FT8","7.075203","2025-09-25 23:12:45","Argentina",1758841965,"LU7DZ","GF05te36","N2YCH","FN31jg","<ANTENNA_NOT_DEFINED>",100,
-24,"FT8","7.075205","2025-09-25 23:12:57","Argentina",1758841977,"LU7DZ","GF05te36","NI2F","FN20OB",,100,
-22,"FT8","7.075204","2025-09-25 23:13:00","Argentina",1758841980,"LU7DZ","GF05te36","KV4TT","FM03pt96","Dipole",100,
-7,"FT8","7.075206","2025-09-25 23:15:30","Argentina",1758842130,"LU7DZ","GF05te36","PP5ZX","GG43no","R-8 vertical",100,
-14,"FT8","7.075125","2025-09-25 23:15:44","Argentina",1758842144,"LU7DZ","GF05te36","LW2DJM","GF12EA",,100,
-10,"FT8","7.075206","2025-09-25 23:15:44","Argentina",1758842144,"LU7DZ","GF05te36","LU7MFB","FF57nc","Dipole",100,
-12,"FT8","7.075205","2025-09-25 23:15:44","Argentina",1758842144,"LU7DZ","GF05te36","PP5DE","GG53he",,100,
-13,"FT8","7.075206","2025-09-25 23:16:12","Argentina",1758842172,"LU7DZ","GF05te36","PY5QW","GG54fo11ki",,100,
-16,"FT8","7.075200","2025-09-25 23:16:12","Argentina",1758842172,"LU7DZ","GF05te36","N3UL","FN21WB",,100,
-5,"FT8","7.075209","2025-09-25 23:16:13","Argentina",1758842173,"LU7DZ","GF05te36","LW2DAF","GF05rk","YAGI LFA 5 elem 100w",100,
-7,"FT8","7.075171","2025-09-25 23:16:41","Argentina",1758842201,"LU7DZ","GF05te36","LU1WCU","FE47FX",,100,
-21,"FT8","7.075209","2025-09-25 23:19:30","Argentina",1758842370,"LU7DZ","GF05te36","LU0970133","GF05tj","End Fed ",100,
-14,"FT8","7.075204","2025-09-25 23:22:45","Argentina",1758842565,"LU7DZ","GF05te36","WZ7I","FN20kk83","multiband beam up 20 meters",100,
-21,"FT8","7.075206","2025-09-25 23:22:45","Argentina",1758842565,"LU7DZ","GF05te36","K1VL","FN33om","82m (270ft) center fed doublet at 20m (65ft)",100,
-15,"FT8","7.075206","2025-09-25 23:22:45","Argentina",1758842565,"LU7DZ","GF05te36","N2YCH-1","FN31jg","No antenna information",100,
-26,"FT8","7.075206","2025-09-25 23:22:45","Argentina",1758842565,"LU7DZ","GF05te36","ZD7GB","IH74da","No antenna information",100,
-15,"FT8","7.075223","2025-09-25 23:22:45","Argentina",1758842565,"LU7DZ","GF05te36","VE3EID","FN05GK","160M inv-V at 90' apex, 1300' ASL",100,
-15,"FT8","7.075165","2025-09-25 23:22:45","Argentina",1758842565,"LU7DZ","GF05te36","W1NT-6","FN42LU",,100,
-18,"FT8","7.075203","2025-09-25 23:22:46","Argentina",1758842566,"LU7DZ","GF05te36","KE2FDW","FN21tg","No antenna information",100,
-10,"FT8","7.075223","2025-09-25 23:22:56","Argentina",1758842576,"LU7DZ","GF05te36","LU4DNS","GF15AB",,100,
-7,"FT8","7.076206","2025-09-25 23:22:56","Argentina",1758842576,"LU7DZ","GF05te36","L59DZV","GF05PL",,100,
-14,"FT8","7.075117","2025-09-25 23:22:56","Argentina",1758842576,"LU7DZ","GF05te36","LU5DSM","GF05pk49",,100,
-10,"FT8","7.075185","2025-09-25 23:22:57","Argentina",1758842577,"LU7DZ","GF05te36","LU3XCC","FD58ji27","4mh CL-Vertical",100,
1,"FT8","7.075207","2025-09-25 23:22:58","Argentina",1758842578,"LU7DZ","GF05te36","CX3VB","GF27wp","Yagi 3 ele",100,
1,"FT8","7.075206","2025-09-25 23:22:58","Argentina",1758842578,"LU7DZ","GF05te36","CX5CDV","GF15vc",,100,
-22,"FT8","7.075204","2025-09-25 23:22:59","Argentina",1758842579,"LU7DZ","GF05te36","WA2NBG","FM02cv51",,100,
-12,"FT8","7.075195","2025-09-25 23:22:59","Argentina",1758842579,"LU7DZ","GF05te36","N2KYX","FN22GL",,100,
-10,"FT8","7.075143","2025-09-25 23:22:59","Argentina",1758842579,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
-21,"FT8","7.075271","2025-09-25 23:22:59","Argentina",1758842579,"LU7DZ","GF05te36","N3VJ","FN10bs89",,100,
-24,"FT8","7.075206","2025-09-25 23:22:59","Argentina",1758842579,"LU7DZ","GF05te36","K1OR","FN42ir25","7/7 @ 41'/65'",100,
-20,"FT8","7.075206","2025-09-25 23:23:15","Argentina",1758842595,"LU7DZ","GF05te36","W2NAF-3","FN21ei","No antenna information",100,
-17,"FT8","7.075206","2025-09-25 23:23:15","Argentina",1758842595,"LU7DZ","GF05te36","PT2FHC","GH64cg","T2FD",100,
-15,"FT8","7.075206","2025-09-25 23:23:16","Argentina",1758842596,"LU7DZ","GF05te36","KB2FAF","FN12VO","Dipole @ 50 Feet",100,
-14,"FT8","7.075206","2025-09-25 23:23:29","Argentina",1758842609,"LU7DZ","GF05te36","PY2RX","GG65ou",,100,
-5,"FT8","7.075238","2025-09-25 23:23:57","Argentina",1758842637,"LU7DZ","GF05te36","K1RDD","FN42dh42","KX2 QRP EFHW",100,
-25,"FT8","7.075197","2025-09-25 23:23:59","Argentina",1758842639,"LU7DZ","GF05te36","K4ELI","EM74NA",,100,
-16,"FT8","7.075205","2025-09-25 23:23:59","Argentina",1758842639,"LU7DZ","GF05te36","AK1P","FN42lw43",,100,
-17,"FT8","7.075253","2025-09-25 23:24:15","Argentina",1758842655,"LU7DZ","GF05te36","W1SZ","FN42lu66","Trapped Dipole",100,
-17,"FT8","7.075231","2025-09-25 23:24:15","Argentina",1758842655,"LU7DZ","GF05te36","KM3T","FN42et","ZS6BKW dipole @ 20m high",100,
-12,"FT8","7.075207","2025-09-25 23:24:26","Argentina",1758842666,"LU7DZ","GF05te36","ZS1IS","KF15AT","27 foot ZeroFive vertical",100,
-12,"FT8","7.075207","2025-09-25 23:24:27","Argentina",1758842667,"LU7DZ","GF05te36","KQ4LVP","EL96VI","IC7300, 71 FT. END FED NON-RESONANT, BOCA RATON FL",100,
-18,"FT8","7.075238","2025-09-25 23:24:28","Argentina",1758842668,"LU7DZ","GF05te36","VA2WA","FN36qa",,100,
-2,"FT8","7.075222","2025-09-25 23:24:30","Argentina",1758842670,"LU7DZ","GF05te36","KW4VA","FM18cr","EFHW @50'",100,
-15,"FT8","7.075217","2025-09-25 23:24:44","Argentina",1758842684,"LU7DZ","GF05te36","PY2TB","GG76eo",10,100,
-20,"FT8","7.075213","2025-09-25 23:24:45","Argentina",1758842685,"LU7DZ","GF05te36","F61695","LG79sc","Sirio GP27 1/2 lambda (11m) vertical",100,
-6,"FT8","7.075207","2025-09-25 23:24:58","Argentina",1758842698,"LU7DZ","GF05te36","PY5ZHP","GG54JO",,100,
-23,"FT8","7.075207","2025-09-25 23:25:01","Argentina",1758842701,"LU7DZ","GF05te36","WK4X","EM93DV",,100,
-16,"FT8","7.075206","2025-09-25 23:25:15","Argentina",1758842715,"LU7DZ","GF05te36","W1XIV","fn34jj","Cobra UltraLite Jr at 30 feet",100,
,"FT8","7.075206","2025-09-25 23:25:15","Argentina",1758842715,"LU7DZ","GF05te36","KC2G","FN21wa","1m LZ1AQ loop",100,
,"FT8","7.075203","2025-09-25 23:25:15","Argentina",1758842715,"LU7DZ","GF05te36","K9TRV-4","EN82bi","No antenna information",100,
-13,"FT8","7.075206","2025-09-25 23:25:15","Argentina",1758842715,"LU7DZ","GF05te36","KD3ALD","FN21ni","No antenna information",100,
-22,"FT8","7.075215","2025-09-25 23:25:15","Argentina",1758842715,"LU7DZ","GF05te36","KB3WFQ","FN20gf","84ft End Fed w/ 9:1 Unun",100,
,"FT8","7.075203","2025-09-25 23:25:15","Argentina",1758842715,"LU7DZ","GF05te36","K9TRV-2","EN82bi","No antenna information",100,
-12,"FT8","7.075205","2025-09-25 23:25:15","Argentina",1758842715,"LU7DZ","GF05te36","W1BW","FN54nh",,100,
-24,"FT8","7.075200","2025-09-25 23:25:29","Argentina",1758842729,"LU7DZ","GF05te36","KO4JNH","EM84AI","TX-500 10W, DIPOLE, RICHARD, DAWSONVILLE, GA EM84AI",100,
-25,"FT8","7.075205","2025-09-25 23:25:29","Argentina",1758842729,"LU7DZ","GF05te36","NB2P","EL96DF",,100,
-19,"FT8","7.075207","2025-09-25 23:25:30","Argentina",1758842730,"LU7DZ","GF05te36","K1HTV-4","FM18ap","Dipoles, Beams, Beverages",100,
-17,"FT8","7.075227","2025-09-25 23:25:57","Argentina",1758842757,"LU7DZ","GF05te36","K4KR","EM74iu02it",,100,
-25,"FT8","7.075244","2025-09-25 23:26:00","Argentina",1758842760,"LU7DZ","GF05te36","AK4SL","EM74NH",,100,
-15,"FT8","7.075206","2025-09-25 23:26:15","Argentina",1758842775,"LU7DZ","GF05te36","N8LI","FN41fl75","160m Inverted L, 40m Delta Loop, Moseley TA-33M Triband Yagi",100,
-15,"FT8","7.075203","2025-09-25 23:26:15","Argentina",1758842775,"LU7DZ","GF05te36","KV4CW","EM96we","EFHW 40-10",100,
-20,"FT8","7.075187","2025-09-25 23:26:15","Argentina",1758842775,"LU7DZ","GF05te36","K9LC","EN52mg",,100,
-21,"FT8","7.075191","2025-09-25 23:26:27","Argentina",1758842787,"LU7DZ","GF05te36","AJ6T","EM66GM","Wire Vertical",100,
-24,"FT8","7.075205","2025-09-25 23:26:29","Argentina",1758842789,"LU7DZ","GF05te36","KN3B","FN11lf65",,100,
-8,"FT8","7.075206","2025-09-25 23:26:45","Argentina",1758842805,"LU7DZ","GF05te36","CX8BIT","GF15wc","MLA-30+ | Common Mode Choke | Distill AM | HF LPF",100,
-23,"FT8","7.075204","2025-09-25 23:26:57","Argentina",1758842817,"LU7DZ","GF05te36","KD4JG","EL98ph86",,100,
-24,"FT8","7.075213","2025-09-25 23:26:59","Argentina",1758842819,"LU7DZ","GF05te36","KC3ZYT","FN00kp","MFJ-2012",100,
-10,"FT8","7.075205","2025-09-25 23:27:00","Argentina",1758842820,"LU7DZ","GF05te36","K3GMQ","FN20lh","130ft end-fed",100,
-8,"FT8","7.075218","2025-09-25 23:28:44","Argentina",1758842924,"LU7DZ","GF05te36","LW9DDW","GF05sg",,100,
,"FT8","7.075206","2025-09-25 23:29:30","Argentina",1758842970,"LU7DZ","GF05te36","DP0GVN","IB59ui60","Horizontal Triangle 250m asl",100,
-18,"FT8","7.075204","2025-09-25 23:29:45","Argentina",1758842985,"LU7DZ","GF05te36","OA6AFV","FH43fo51eq","Dipolo Rotativa con carga lineales ",100,
-1,"FT8","7.075206","2025-09-25 23:30:14","Argentina",1758843014,"LU7DZ","GF05te36","LU9EOB","GF05VG","G5RV",100,
-15,"FT8","7.075220","2025-09-25 23:30:44","Argentina",1758843044,"LU7DZ","GF05te36","LU8EX","GF05oo18","Vert MFJ1792 - 3ele Yagi A3",100,
-8,"FT8","7.075228","2025-09-25 23:31:14","Argentina",1758843074,"LU7DZ","GF05te36","LU1QGM","FF66ur",,100,
8,"FT8","7.075206","2025-09-25 23:31:41","Argentina",1758843101,"LU7DZ","GF05te36","L98RCR","FF97QA",,100,
4,"FT8","7.075188","2025-09-25 23:31:42","Argentina",1758843102,"LU7DZ","GF05te36","LU3HBA","FF87PC","Dipole",100,
-18,"FT8","7.075217","2025-09-25 23:31:44","Argentina",1758843104,"LU7DZ","GF05te36","LU4YS","FF51ua",,100,
-7,"FT8","7.075210","2025-09-25 23:32:00","Argentina",1758843120,"LU7DZ","GF05te36","CX4AE","GF15vc98","Dipolo",100,
-5,"FT8","7.075197","2025-09-25 23:33:42","Argentina",1758843222,"LU7DZ","GF05te36","PY3TR","GF49KX","Dipole",100,
-19,"FT8","7.075120","2025-09-25 23:35:44","Argentina",1758843344,"LU7DZ","GF05te36","LW2DJM","GF12EA",,100,
-14,"FT8","7.075206","2025-09-25 23:35:44","Argentina",1758843344,"LU7DZ","GF05te36","LU7MFB","FF57nc","Dipole",100,
-5,"FT8","7.075207","2025-09-25 23:35:44","Argentina",1758843344,"LU7DZ","GF05te36","LU9ELA","GF05tj23",,100,
-17,"FT8","7.075207","2025-09-25 23:36:30","Argentina",1758843390,"LU7DZ","GF05te36","PP5ZX","GG43no","R-8 vertical",100,
-12,"FT8","7.075169","2025-09-25 23:36:41","Argentina",1758843401,"LU7DZ","GF05te36","LU1WCU","FE47FX",,100,
-14,"FT8","7.075206","2025-09-25 23:42:57","Argentina",1758843777,"LU7DZ","GF05te36","LU3XCC","FD58ji27","4mh CL-Vertical",100,
-16,"FT8","7.075207","2025-09-25 23:42:59","Argentina",1758843779,"LU7DZ","GF05te36","PY5QW","GG54fo11ki",,100,
-12,"FT8","7.075143","2025-09-25 23:43:00","Argentina",1758843780,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
-10,"FT8","7.075206","2025-09-25 23:43:15","Argentina",1758843795,"LU7DZ","GF05te36","PT2FHC","GH64cg","T2FD",100,
-21,"FT8","7.075209","2025-09-25 23:43:15","Argentina",1758843795,"LU7DZ","GF05te36","ZD7GB","IH74da","No antenna information",100,
-12,"FT8","7.075206","2025-09-25 23:43:29","Argentina",1758843809,"LU7DZ","GF05te36","PY2RX","GG65ou",,100,
-13,"FT8","7.075221","2025-09-25 23:43:29","Argentina",1758843809,"LU7DZ","GF05te36","CE3HXY","FF46qm",,100,
,"FT8","7.075206","2025-09-25 23:43:45","Argentina",1758843825,"LU7DZ","GF05te36","K9TRV","EN82bi","No antenna information",100,
-11,"FT8","7.075206","2025-09-25 23:43:45","Argentina",1758843825,"LU7DZ","GF05te36","KD2OM","FN12gx","No antenna information",100,
,"FT8","7.075206","2025-09-25 23:43:45","Argentina",1758843825,"LU7DZ","GF05te36","N3AGE-4","FN30hw","N6GN SAS Medium Z",100,
-18,"FT8","7.075145","2025-09-25 23:43:45","Argentina",1758843825,"LU7DZ","GF05te36","WE9V","EN52xn","30M 1/4 wave GP",100,
-22,"FT8","7.075206","2025-09-25 23:43:45","Argentina",1758843825,"LU7DZ","GF05te36","N2YCH-1","FN31jg","No antenna information",100,
-22,"FT8","7.075207","2025-09-25 23:43:45","Argentina",1758843825,"LU7DZ","GF05te36","K1RA-PI","FM18cr","EFHW",100,
-17,"FT8","7.075167","2025-09-25 23:43:45","Argentina",1758843825,"LU7DZ","GF05te36","W1NT-6","FN42LU",,100,
-16,"FT8","7.075206","2025-09-25 23:43:45","Argentina",1758843825,"LU7DZ","GF05te36","W2NAF-2","FN21ei","No antenna information",100,
-21,"FT8","7.075208","2025-09-25 23:43:45","Argentina",1758843825,"LU7DZ","GF05te36","AB1KW","FN43fe","T2FD",100,
-16,"FT8","7.075234","2025-09-25 23:43:45","Argentina",1758843825,"LU7DZ","GF05te36","K1RA","FM18cr","EFHW",100,
,"FT8","7.075206","2025-09-25 23:43:45","Argentina",1758843825,"LU7DZ","GF05te36","N3AGE-2","FN30hw","No antenna information",100,
-19,"FT8","7.075225","2025-09-25 23:43:45","Argentina",1758843825,"LU7DZ","GF05te36","VE3EID","FN05GK","160M inv-V at 90' apex, 1300' ASL",100,
-21,"FT8","7.075206","2025-09-25 23:43:46","Argentina",1758843826,"LU7DZ","GF05te36","KE2FDW","FN21tg","No antenna information",100,
-21,"FT8","7.075222","2025-09-25 23:43:56","Argentina",1758843836,"LU7DZ","GF05te36","KA9VRX","EM67AV","Dipole",100,
-16,"FT8","7.075119","2025-09-25 23:43:56","Argentina",1758843836,"LU7DZ","GF05te36","LU5DSM","GF05pk49",,100,
-21,"FT8","7.075204","2025-09-25 23:43:57","Argentina",1758843837,"LU7DZ","GF05te36","AB9LM","EM58bv83",,100,
-1,"FT8","7.075218","2025-09-25 23:43:57","Argentina",1758843837,"LU7DZ","GF05te36","V51PJ","JG82IE","Dipole",100,
-23,"FT8","7.075208","2025-09-25 23:43:57","Argentina",1758843837,"LU7DZ","GF05te36","W1MP","FN00DM",,100,
-19,"FT8","7.075210","2025-09-25 23:43:57","Argentina",1758843837,"LU7DZ","GF05te36","AC9XW","EN53OU",,100,
-21,"FT8","7.075206","2025-09-25 23:43:57","Argentina",1758843837,"LU7DZ","GF05te36","WA2NBG","FM02cv51",,100,
-7,"FT8","7.076207","2025-09-25 23:43:59","Argentina",1758843839,"LU7DZ","GF05te36","LU9DMG","GF05om",,100,
-24,"FT8","7.075207","2025-09-25 23:43:59","Argentina",1758843839,"LU7DZ","GF05te36","K1OR","FN42ir25","7/7 @ 41'/65'",100,
-19,"FT8","7.075208","2025-09-25 23:44:00","Argentina",1758843840,"LU7DZ","GF05te36","WP4G","FK68vi70fl","DIPOLE HALF WAVE",100,
-13,"FT8","7.075210","2025-09-25 23:44:00","Argentina",1758843840,"LU7DZ","GF05te36","HI9R","FK58bl","DipoleÂ doble bazook",100,
-22,"FT8","7.075205","2025-09-25 23:44:15","Argentina",1758843855,"LU7DZ","GF05te36","WZ7I","FN20kk83","multiband beam up 20 meters",100,
-20,"FT8","7.075213","2025-09-25 23:44:27","Argentina",1758843867,"LU7DZ","GF05te36","K4OP","EM77at15fk",,100,
-21,"FT8","7.075202","2025-09-25 23:44:27","Argentina",1758843867,"LU7DZ","GF05te36","N3UL","FN21WB",,100,
-14,"FT8","7.075213","2025-09-25 23:44:27","Argentina",1758843867,"LU7DZ","GF05te36","ZS1IS","KF15AT","27 foot ZeroFive vertical",100,
